@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
292,'2024/11/04 18:10:13:989',6,0.565625,0.25,0.56875,0.227083,0.575,0.227083,0.579687,0.229167,0.54375,0.225,0.529688,0.227083,0.51875,0.229167,0.571875,0.245833,0.49375,0.254167,0.571875,0.283333,0.54375,0.291667,0.584375,0.402083,0.470313,0.391667,0.721875,0.495833,0.634375,0.410417,0.859375,0.44375,0.8375,0.34375,0.904688,0.45,0.898438,0.35625,0.903125,0.4375,0.904688,0.34375,0.884375,0.435417,0.878125,0.34375,0.623438,0.783333,0.53125,0.779167,0.660937,1.064583,0.575,1.083333,0.675,1.35,0.595312,1.395833,0.667188,1.391667,0.578125,1.44375,0.720312,1.435417,0.664063,1.477083,0.672027,0.437705
293,'2024/11/04 18:10:14:033',6,0.5625,0.25,0.565625,0.227083,0.571875,0.229167,0.576563,0.23125,0.540625,0.225,0.528125,0.229167,0.515625,0.23125,0.56875,0.245833,0.489062,0.25625,0.56875,0.283333,0.542188,0.291667,0.584375,0.402083,0.464063,0.391667,0.720312,0.497917,0.625,0.4125,0.85625,0.441667,0.829687,0.34375,0.895312,0.45,0.890625,0.358333,0.89375,0.4375,0.896875,0.34375,0.875,0.435417,0.871875,0.345833,0.621875,0.78125,0.529688,0.777083,0.660937,1.054167,0.576563,1.0875,0.671875,1.339583,0.595312,1.397917,0.6625,1.383333,0.579687,1.45,0.71875,1.43125,0.664063,1.477083,0.672027,0.437705
294,'2024/11/04 18:10:14:074',6,0.560938,0.252083,0.5625,0.227083,0.567187,0.229167,0.571875,0.23125,0.539063,0.227083,0.528125,0.23125,0.515625,0.235417,0.559375,0.245833,0.489062,0.258333,0.565625,0.285417,0.542188,0.29375,0.56875,0.402083,0.464063,0.391667,0.698438,0.497917,0.629687,0.414583,0.854688,0.45,0.829687,0.341667,0.890625,0.466667,0.892187,0.358333,0.889063,0.452083,0.892187,0.341667,0.870313,0.452083,0.86875,0.345833,0.617188,0.783333,0.529688,0.775,0.651563,1.06875,0.576563,1.089583,0.664063,1.358333,0.595312,1.404167,0.654688,1.4,0.578125,1.45625,0.70625,1.441667,0.660937,1.479167,0.672027,0.437705
295,'2024/11/04 18:10:14:115',6,0.554688,0.252083,0.557813,0.229167,0.564062,0.229167,0.56875,0.23125,0.532812,0.229167,0.520312,0.23125,0.507813,0.235417,0.557813,0.247917,0.48125,0.258333,0.560938,0.285417,0.534375,0.29375,0.567187,0.402083,0.460938,0.391667,0.703125,0.495833,0.63125,0.414583,0.851563,0.45,0.829687,0.341667,0.889063,0.464583,0.890625,0.358333,0.885938,0.45625,0.889063,0.341667,0.86875,0.454167,0.867188,0.345833,0.6125,0.770833,0.525,0.770833,0.653125,1.035417,0.576563,1.06875,0.670313,1.308333,0.598437,1.383333,0.6625,1.352083,0.582812,1.441667,0.71875,1.391667,0.667188,1.454167,0.672027,0.437705
296,'2024/11/04 18:10:14:155',6,0.551562,0.252083,0.554688,0.229167,0.560938,0.229167,0.567187,0.23125,0.529688,0.229167,0.515625,0.23125,0.503125,0.235417,0.55625,0.245833,0.476563,0.258333,0.55625,0.285417,0.53125,0.295833,0.559375,0.40625,0.459375,0.391667,0.69375,0.50625,0.63125,0.4125,0.825,0.479167,0.829687,0.341667,0.864062,0.477083,0.890625,0.35625,0.867188,0.4625,0.890625,0.341667,0.848437,0.460417,0.867188,0.345833,0.604688,0.779167,0.523438,0.775,0.651563,1.052083,0.576563,1.079167,0.6625,1.329167,0.596875,1.391667,0.653125,1.372917,0.58125,1.44375,0.710938,1.4125,0.667188,1.460417,0.672027,0.437705
297,'2024/11/04 18:10:14:197',6,0.545313,0.252083,0.55,0.229167,0.55625,0.229167,0.5625,0.23125,0.523438,0.229167,0.509375,0.23125,0.496875,0.2375,0.554688,0.245833,0.471875,0.260417,0.553125,0.285417,0.525,0.295833,0.557813,0.408333,0.45625,0.391667,0.68125,0.50625,0.628125,0.414583,0.820313,0.475,0.828125,0.341667,0.857813,0.479167,0.889063,0.35625,0.859375,0.464583,0.890625,0.34375,0.840625,0.466667,0.86875,0.35,0.601563,0.779167,0.520312,0.772917,0.65,1.010417,0.58125,1.0375,0.6625,1.25625,0.598437,1.341667,0.653125,1.297917,0.58125,1.389583,0.715625,1.333333,0.678125,1.422917,0.672027,0.437705
298,'2024/11/04 18:10:14:237',6,0.542188,0.252083,0.545313,0.229167,0.553125,0.229167,0.559375,0.23125,0.520312,0.229167,0.50625,0.233333,0.49375,0.2375,0.55,0.247917,0.46875,0.2625,0.548437,0.285417,0.520312,0.295833,0.553125,0.410417,0.454688,0.389583,0.679688,0.50625,0.628125,0.410417,0.820313,0.472917,0.823438,0.3375,0.85625,0.479167,0.882813,0.35,0.857813,0.464583,0.882813,0.339583,0.842188,0.466667,0.860937,0.339583,0.6,0.779167,0.51875,0.770833,0.635938,1.035417,0.570313,1.04375,0.65625,1.272917,0.5875,1.352083,0.65,1.316667,0.571875,1.402083,0.703125,1.360417,0.651563,1.435417,0.672027,0.437705
299,'2024/11/04 18:10:14:279',6,0.539063,0.252083,0.54375,0.229167,0.55,0.229167,0.554688,0.23125,0.51875,0.229167,0.50625,0.233333,0.49375,0.2375,0.545313,0.247917,0.467187,0.2625,0.545313,0.285417,0.520312,0.295833,0.546875,0.4125,0.454688,0.389583,0.675,0.50625,0.634375,0.408333,0.814062,0.48125,0.81875,0.329167,0.85,0.479167,0.876562,0.345833,0.853125,0.46875,0.875,0.327083,0.840625,0.466667,0.854688,0.33125,0.595312,0.7875,0.517187,0.783333,0.628125,1.070833,0.567187,1.08125,0.648438,1.3125,0.585938,1.383333,0.642187,1.354167,0.570313,1.435417,0.696875,1.377083,0.65,1.447917,0.672027,0.437705
300,'2024/11/04 18:10:14:319',6,0.523438,0.25625,0.528125,0.23125,0.534375,0.233333,0.540625,0.235417,0.503125,0.233333,0.492188,0.2375,0.479688,0.241667,0.535937,0.252083,0.45625,0.2625,0.53125,0.289583,0.503125,0.297917,0.54375,0.416667,0.44375,0.391667,0.676562,0.51875,0.626562,0.408333,0.801562,0.483333,0.804688,0.329167,0.832812,0.485417,0.860937,0.347917,0.834375,0.46875,0.864062,0.327083,0.826563,0.466667,0.845312,0.333333,0.5875,0.78125,0.504687,0.78125,0.63125,0.970833,0.564062,1,0.65,1.208333,0.5875,1.316667,0.64375,1.245833,0.571875,1.366667,0.701563,1.283333,0.673437,1.39375,0.672027,0.437705
301,'2024/11/04 18:10:14:359',6,0.520312,0.258333,0.525,0.235417,0.529688,0.235417,0.535937,0.2375,0.501562,0.235417,0.489062,0.239583,0.478125,0.241667,0.528125,0.25625,0.451562,0.264583,0.526563,0.29375,0.5,0.3,0.546875,0.41875,0.434375,0.39375,0.679688,0.527083,0.5875,0.44375,0.792188,0.4875,0.792188,0.33125,0.828125,0.489583,0.853125,0.347917,0.825,0.472917,0.85,0.325,0.817187,0.477083,0.828125,0.333333,0.590625,0.7625,0.5,0.75625,0.632813,0.604167,0.503125,0.610417,0.7125,0.714583,0.657812,0.747917,0.71875,0.766667,0.653125,0.791667,0.775,0.66875,0.798437,0.7125,0.672027,0.437705
302,'2024/11/04 18:10:14:401',6,0.514063,0.260417,0.51875,0.2375,0.525,0.239583,0.529688,0.239583,0.49375,0.239583,0.482812,0.241667,0.470313,0.245833,0.525,0.258333,0.446875,0.26875,0.520312,0.295833,0.49375,0.302083,0.546875,0.41875,0.432813,0.4,0.675,0.525,0.59375,0.4375,0.795313,0.497917,0.790625,0.329167,0.828125,0.49375,0.848437,0.345833,0.828125,0.48125,0.848437,0.325,0.815625,0.48125,0.829687,0.333333,0.592188,0.764583,0.498437,0.785417,0.6375,0.747917,0.523438,0.758333,0.701563,0.939583,0.639063,1.052083,0.7,0.98125,0.628125,1.102083,0.771875,0.966667,0.742188,1.114583,0.672027,0.437705
303,'2024/11/04 18:10:14:440',6,0.5125,0.264583,0.517187,0.241667,0.521875,0.241667,0.526563,0.241667,0.49375,0.241667,0.48125,0.245833,0.470313,0.247917,0.51875,0.260417,0.445313,0.26875,0.51875,0.3,0.492188,0.30625,0.539063,0.41875,0.428125,0.397917,0.660937,0.522917,0.592188,0.43125,0.7875,0.497917,0.789063,0.329167,0.815625,0.491667,0.846875,0.345833,0.81875,0.48125,0.846875,0.325,0.810938,0.479167,0.829687,0.333333,0.582812,0.758333,0.492188,0.775,0.635938,0.65625,0.501562,0.672917,0.695313,0.8,0.634375,0.847917,0.690625,0.845833,0.621875,0.891667,0.753125,0.783333,0.76875,0.83125,0.672027,0.437705
304,'2024/11/04 18:10:14:483',6,0.504687,0.266667,0.510938,0.241667,0.517187,0.24375,0.523438,0.245833,0.485938,0.24375,0.473437,0.245833,0.4625,0.25,0.520312,0.2625,0.4375,0.270833,0.5125,0.3,0.482812,0.30625,0.534375,0.41875,0.417188,0.397917,0.665625,0.527083,0.584375,0.425,0.789063,0.495833,0.784375,0.329167,0.820313,0.491667,0.840625,0.34375,0.823438,0.479167,0.84375,0.325,0.809375,0.479167,0.826563,0.333333,0.58125,0.766667,0.485938,0.7875,0.634375,0.7625,0.517187,0.804167,0.667188,0.979167,0.617188,1.045833,0.659375,1.022917,0.601563,1.095833,0.721875,1.016667,0.767187,0.95625,0.672027,0.437705
305,'2024/11/04 18:10:14:526',6,0.504687,0.266667,0.507813,0.24375,0.514063,0.24375,0.51875,0.245833,0.484375,0.24375,0.473437,0.245833,0.460938,0.25,0.5125,0.2625,0.435937,0.272917,0.510938,0.3,0.484375,0.30625,0.529688,0.41875,0.414063,0.4,0.66875,0.53125,0.58125,0.425,0.778125,0.49375,0.771875,0.327083,0.8125,0.491667,0.829687,0.333333,0.809375,0.479167,0.828125,0.308333,0.801562,0.479167,0.809375,0.31875,0.578125,0.764583,0.484375,0.775,0.620313,0.558333,0.501562,0.566667,0.689062,0.6625,0.653125,0.683333,0.69375,0.708333,0.646875,0.722917,0.745313,0.616667,0.79375,0.639583,0.672027,0.437705
306,'2024/11/04 18:10:14:567',6,0.496875,0.26875,0.501562,0.24375,0.507813,0.245833,0.5125,0.245833,0.478125,0.245833,0.467187,0.25,0.45625,0.254167,0.507813,0.264583,0.43125,0.275,0.503125,0.302083,0.476563,0.308333,0.526563,0.414583,0.410937,0.4,0.671875,0.53125,0.578125,0.420833,0.776563,0.485417,0.7625,0.314583,0.807813,0.477083,0.810938,0.314583,0.809375,0.46875,0.807813,0.291667,0.796875,0.466667,0.7875,0.29375,0.575,0.760417,0.48125,0.772917,0.614062,0.51875,0.48125,0.547917,0.6875,0.583333,0.6625,0.6,0.692187,0.625,0.6625,0.63125,0.745313,0.527083,0.792188,0.539583,0.672027,0.437705
307,'2024/11/04 18:10:14:608',6,0.490625,0.270833,0.496875,0.245833,0.503125,0.247917,0.509375,0.247917,0.473437,0.247917,0.460938,0.252083,0.451562,0.25625,0.50625,0.266667,0.428125,0.277083,0.498437,0.304167,0.470313,0.310417,0.523438,0.414583,0.409375,0.402083,0.671875,0.529167,0.571875,0.422917,0.771875,0.4875,0.754687,0.3125,0.798437,0.470833,0.801562,0.314583,0.79375,0.458333,0.796875,0.2875,0.7875,0.464583,0.776563,0.2875,0.570313,0.760417,0.482812,0.772917,0.607813,0.572917,0.496875,0.575,0.685938,0.677083,0.654688,0.68125,0.689062,0.71875,0.648438,0.714583,0.740625,0.645833,0.78125,0.65,0.672027,0.437705
308,'2024/11/04 18:10:14:649',6,0.485938,0.270833,0.492188,0.247917,0.498437,0.247917,0.504687,0.25,0.467187,0.25,0.45625,0.254167,0.445313,0.258333,0.504687,0.26875,0.423438,0.279167,0.495313,0.304167,0.465625,0.310417,0.526563,0.4125,0.403125,0.404167,0.671875,0.529167,0.567187,0.420833,0.775,0.49375,0.754687,0.3125,0.801562,0.470833,0.80625,0.316667,0.8,0.458333,0.801562,0.289583,0.7875,0.4625,0.779688,0.29375,0.570313,0.758333,0.470313,0.766667,0.603125,0.541667,0.46875,0.589583,0.678125,0.695833,0.642187,0.735417,0.682813,0.74375,0.64375,0.777083,0.73125,0.679167,0.767187,0.710417,0.672027,0.437705
309,'2024/11/04 18:10:14:689',6,0.479688,0.270833,0.485938,0.245833,0.492188,0.247917,0.498437,0.25,0.4625,0.25,0.451562,0.254167,0.440625,0.258333,0.5,0.26875,0.420312,0.283333,0.490625,0.304167,0.4625,0.310417,0.528125,0.4125,0.4,0.404167,0.673437,0.522917,0.5625,0.427083,0.776563,0.49375,0.75,0.31875,0.803125,0.472917,0.796875,0.31875,0.801562,0.458333,0.798437,0.289583,0.789063,0.4625,0.778125,0.297917,0.570313,0.75625,0.464063,0.7625,0.589063,0.522917,0.4625,0.5625,0.704687,0.566667,0.653125,0.6125,0.723437,0.610417,0.659375,0.65,0.759375,0.495833,0.779688,0.541667,0.672027,0.437705
310,'2024/11/04 18:10:14:732',6,0.479688,0.270833,0.484375,0.247917,0.490625,0.247917,0.496875,0.25,0.460938,0.25,0.45,0.254167,0.439063,0.258333,0.496875,0.26875,0.417188,0.28125,0.489062,0.304167,0.459375,0.310417,0.520312,0.4125,0.4,0.404167,0.667188,0.527083,0.567187,0.425,0.764063,0.489583,0.75,0.31875,0.79375,0.46875,0.801562,0.320833,0.7875,0.458333,0.795313,0.29375,0.779688,0.460417,0.78125,0.3,0.557813,0.75625,0.4625,0.75625,0.582812,0.55,0.475,0.577083,0.676562,0.647917,0.642187,0.664583,0.689062,0.689583,0.639063,0.695833,0.723437,0.6125,0.775,0.627083,0.672027,0.437705
311,'2024/11/04 18:10:14:772',6,0.478125,0.270833,0.48125,0.247917,0.4875,0.247917,0.492188,0.25,0.459375,0.25,0.448438,0.254167,0.4375,0.260417,0.492188,0.26875,0.415625,0.283333,0.4875,0.304167,0.459375,0.310417,0.51875,0.4125,0.398438,0.404167,0.665625,0.527083,0.570313,0.425,0.760938,0.483333,0.746875,0.31875,0.789063,0.466667,0.796875,0.320833,0.7875,0.45,0.79375,0.29375,0.779688,0.45625,0.776563,0.302083,0.557813,0.75625,0.464063,0.75625,0.589063,0.552083,0.479688,0.54375,0.69375,0.589583,0.6625,0.591667,0.710938,0.629167,0.665625,0.629167,0.742188,0.520833,0.785937,0.51875,0.672027,0.437705
312,'2024/11/04 18:10:14:814',6,0.475,0.272917,0.478125,0.25,0.482812,0.252083,0.4875,0.252083,0.45625,0.252083,0.445313,0.25625,0.434375,0.260417,0.484375,0.272917,0.410937,0.283333,0.48125,0.30625,0.45625,0.3125,0.5125,0.4125,0.389062,0.404167,0.659375,0.527083,0.560938,0.425,0.757813,0.483333,0.740625,0.327083,0.789063,0.472917,0.789063,0.329167,0.7875,0.452083,0.789063,0.302083,0.778125,0.4625,0.770312,0.308333,0.546875,0.758333,0.446875,0.735417,0.584375,0.516667,0.471875,0.5125,0.696875,0.616667,0.667188,0.579167,0.710938,0.666667,0.673437,0.622917,0.75,0.55625,0.790625,0.491667,0.672027,0.437705
313,'2024/11/04 18:10:14:856',6,0.465625,0.275,0.473437,0.252083,0.479688,0.252083,0.485938,0.254167,0.45,0.252083,0.439063,0.25625,0.428125,0.260417,0.485938,0.272917,0.407813,0.283333,0.475,0.308333,0.446875,0.3125,0.510938,0.4125,0.384375,0.404167,0.651563,0.525,0.55,0.429167,0.753125,0.479167,0.729688,0.339583,0.785937,0.464583,0.778125,0.3375,0.7875,0.447917,0.778125,0.314583,0.773438,0.460417,0.7625,0.322917,0.539063,0.758333,0.445313,0.758333,0.578125,0.529167,0.459375,0.5375,0.646875,0.641667,0.620313,0.614583,0.65,0.685417,0.620313,0.65,0.684375,0.6125,0.7375,0.56875,0.672027,0.437705
314,'2024/11/04 18:10:14:896',6,0.46875,0.275,0.475,0.252083,0.479688,0.254167,0.485938,0.254167,0.451562,0.254167,0.440625,0.25625,0.43125,0.260417,0.482812,0.275,0.407813,0.283333,0.476563,0.308333,0.45,0.314583,0.5,0.420833,0.3875,0.408333,0.639063,0.527083,0.551562,0.43125,0.751562,0.48125,0.73125,0.3375,0.779688,0.472917,0.779688,0.333333,0.785937,0.45,0.775,0.308333,0.773438,0.460417,0.759375,0.320833,0.539063,0.770833,0.448438,0.783333,0.567187,0.902083,0.485938,0.904167,0.592188,1.133333,0.532812,1.1875,0.585938,1.172917,0.514063,1.239583,0.642187,1.197917,0.614062,1.247917,0.672027,0.437705
315,'2024/11/04 18:10:14:937',6,0.470313,0.275,0.475,0.252083,0.48125,0.252083,0.485938,0.254167,0.453125,0.254167,0.440625,0.25625,0.429688,0.260417,0.482812,0.272917,0.40625,0.283333,0.478125,0.308333,0.451562,0.3125,0.503125,0.422917,0.3875,0.410417,0.645312,0.527083,0.548437,0.435417,0.754687,0.466667,0.725,0.333333,0.784375,0.466667,0.764063,0.31875,0.7875,0.447917,0.764063,0.304167,0.775,0.45625,0.746875,0.3125,0.54375,0.783333,0.45,0.783333,0.571875,1.047917,0.490625,1.022917,0.598437,1.2875,0.520312,1.333333,0.595312,1.327083,0.50625,1.385417,0.6375,1.360417,0.58125,1.40625,0.672027,0.437705
316,'2024/11/04 18:10:14:977',6,0.471875,0.270833,0.476563,0.252083,0.48125,0.252083,0.4875,0.254167,0.454688,0.254167,0.442187,0.25625,0.43125,0.260417,0.479688,0.272917,0.407813,0.283333,0.479688,0.304167,0.453125,0.3125,0.509375,0.420833,0.384375,0.410417,0.653125,0.535417,0.529688,0.479167,0.753125,0.475,0.720312,0.3375,0.782812,0.475,0.7625,0.31875,0.784375,0.45625,0.760938,0.304167,0.770312,0.460417,0.74375,0.3125,0.546875,0.777083,0.453125,0.78125,0.567187,0.54375,0.4375,0.560417,0.634375,0.602083,0.609375,0.59375,0.65625,0.654167,0.623438,0.641667,0.667188,0.525,0.729688,0.497917,0.672027,0.437705
317,'2024/11/04 18:10:15:018',6,0.471875,0.272917,0.476563,0.252083,0.48125,0.252083,0.4875,0.254167,0.453125,0.254167,0.442187,0.258333,0.429688,0.2625,0.48125,0.272917,0.40625,0.285417,0.479688,0.304167,0.453125,0.314583,0.509375,0.420833,0.384375,0.410417,0.653125,0.535417,0.53125,0.4875,0.751562,0.475,0.720312,0.3375,0.78125,0.475,0.764063,0.31875,0.782812,0.454167,0.764063,0.304167,0.770312,0.460417,0.746875,0.3125,0.546875,0.777083,0.453125,0.783333,0.570313,0.522917,0.448438,0.516667,0.678125,0.552083,0.65,0.5375,0.7,0.595833,0.665625,0.58125,0.717188,0.477083,0.7625,0.44375,0.672027,0.437705
318,'2024/11/04 18:10:15:057',6,0.473437,0.272917,0.476563,0.252083,0.48125,0.252083,0.4875,0.254167,0.453125,0.254167,0.442187,0.258333,0.429688,0.2625,0.48125,0.272917,0.40625,0.285417,0.48125,0.304167,0.454688,0.314583,0.510938,0.420833,0.38125,0.410417,0.65625,0.535417,0.534375,0.477083,0.75,0.477083,0.71875,0.339583,0.779688,0.472917,0.760938,0.320833,0.78125,0.454167,0.7625,0.304167,0.770312,0.45625,0.745313,0.3125,0.548437,0.775,0.442187,0.766667,0.584375,0.5125,0.429688,0.514583,0.673437,0.55625,0.64375,0.541667,0.690625,0.597917,0.65625,0.583333,0.709375,0.483333,0.7625,0.454167,0.672027,0.437705
319,'2024/11/04 18:10:15:097',6,0.471875,0.272917,0.475,0.252083,0.48125,0.252083,0.485938,0.254167,0.453125,0.254167,0.440625,0.258333,0.429688,0.2625,0.48125,0.272917,0.40625,0.285417,0.479688,0.304167,0.453125,0.314583,0.514063,0.420833,0.379687,0.4125,0.65625,0.5375,0.526563,0.475,0.751562,0.479167,0.720312,0.341667,0.779688,0.479167,0.764063,0.327083,0.782812,0.4625,0.765625,0.3125,0.771875,0.460417,0.748438,0.31875,0.548437,0.777083,0.442187,0.772917,0.582812,0.666667,0.426562,0.6,0.626562,0.85625,0.582812,0.810417,0.621875,0.891667,0.578125,0.847917,0.682813,0.89375,0.707812,0.829167,0.672027,0.437705
320,'2024/11/04 18:10:15:138',6,0.471875,0.272917,0.475,0.252083,0.48125,0.252083,0.4875,0.254167,0.453125,0.254167,0.440625,0.258333,0.429688,0.2625,0.48125,0.272917,0.40625,0.285417,0.479688,0.304167,0.453125,0.314583,0.51875,0.420833,0.379687,0.4125,0.65625,0.5375,0.529688,0.458333,0.753125,0.479167,0.721875,0.341667,0.782812,0.479167,0.767187,0.327083,0.784375,0.4625,0.767187,0.314583,0.771875,0.460417,0.75,0.31875,0.548437,0.777083,0.44375,0.775,0.578125,0.65,0.4375,0.610417,0.609375,0.81875,0.573438,0.816667,0.604688,0.858333,0.559375,0.85625,0.660937,0.825,0.704687,0.820833,0.672027,0.437705
321,'2024/11/04 18:10:15:179',6,0.475,0.272917,0.476563,0.252083,0.482812,0.252083,0.4875,0.254167,0.454688,0.254167,0.44375,0.258333,0.432813,0.2625,0.48125,0.272917,0.40625,0.285417,0.48125,0.304167,0.457812,0.314583,0.515625,0.420833,0.379687,0.414583,0.651563,0.535417,0.534375,0.44375,0.753125,0.475,0.723437,0.339583,0.782812,0.477083,0.767187,0.327083,0.782812,0.4625,0.76875,0.314583,0.771875,0.4625,0.75,0.31875,0.553125,0.789583,0.445313,0.802083,0.58125,1.002083,0.479688,1.0375,0.604688,1.24375,0.526563,1.327083,0.6,1.283333,0.5125,1.375,0.646875,1.322917,0.596875,1.402083,0.672027,0.437705
322,'2024/11/04 18:10:15:218',6,0.475,0.270833,0.478125,0.252083,0.484375,0.252083,0.489062,0.254167,0.45625,0.252083,0.44375,0.25625,0.432813,0.258333,0.482812,0.272917,0.407813,0.28125,0.48125,0.304167,0.457812,0.3125,0.521875,0.41875,0.378125,0.4125,0.659375,0.535417,0.532812,0.44375,0.753125,0.479167,0.721875,0.335417,0.782812,0.475,0.765625,0.322917,0.782812,0.458333,0.767187,0.310417,0.771875,0.4625,0.75,0.3125,0.554688,0.789583,0.44375,0.797917,0.58125,0.614583,0.446875,0.672917,0.610937,0.741667,0.554688,0.808333,0.607813,0.785417,0.546875,0.85,0.665625,0.716667,0.695313,0.779167,0.672027,0.437705
323,'2024/11/04 18:10:15:256',6,0.476563,0.270833,0.48125,0.252083,0.4875,0.252083,0.49375,0.254167,0.459375,0.252083,0.448438,0.254167,0.4375,0.25625,0.4875,0.272917,0.410937,0.277083,0.48125,0.304167,0.457812,0.310417,0.521875,0.41875,0.379687,0.408333,0.659375,0.535417,0.532812,0.439583,0.753125,0.48125,0.721875,0.335417,0.782812,0.475,0.770312,0.329167,0.782812,0.458333,0.770312,0.310417,0.771875,0.460417,0.753125,0.314583,0.554688,0.777083,0.448438,0.795833,0.575,0.54375,0.448438,0.585417,0.628125,0.666667,0.584375,0.702083,0.632813,0.716667,0.571875,0.74375,0.69375,0.629167,0.732813,0.6625,0.672027,0.437705
324,'2024/11/04 18:10:15:301',6,0.48125,0.270833,0.485938,0.25,0.492188,0.252083,0.496875,0.252083,0.464063,0.25,0.453125,0.252083,0.442187,0.254167,0.489062,0.270833,0.415625,0.275,0.485938,0.302083,0.464063,0.308333,0.521875,0.416667,0.38125,0.40625,0.659375,0.533333,0.528125,0.466667,0.754687,0.485417,0.723437,0.3375,0.784375,0.475,0.770312,0.329167,0.784375,0.460417,0.770312,0.310417,0.773438,0.466667,0.753125,0.31875,0.554688,0.75625,0.448438,0.76875,0.56875,0.485417,0.44375,0.522917,0.651563,0.602083,0.620313,0.614583,0.664063,0.65625,0.621875,0.664583,0.714063,0.55,0.75625,0.547917,0.672027,0.437705
325,'2024/11/04 18:10:15:341',6,0.4875,0.270833,0.490625,0.25,0.495313,0.25,0.5,0.252083,0.46875,0.25,0.457812,0.25,0.446875,0.252083,0.490625,0.270833,0.41875,0.275,0.492188,0.302083,0.46875,0.308333,0.521875,0.416667,0.384375,0.40625,0.665625,0.53125,0.529688,0.485417,0.757813,0.489583,0.725,0.3375,0.7875,0.475,0.771875,0.327083,0.789063,0.458333,0.771875,0.30625,0.775,0.46875,0.753125,0.310417,0.554688,0.758333,0.460938,0.76875,0.565625,0.502083,0.44375,0.529167,0.651563,0.589583,0.620313,0.6,0.664063,0.639583,0.625,0.64375,0.709375,0.5375,0.745313,0.535417,0.672027,0.437705
326,'2024/11/04 18:10:15:383',6,0.492188,0.26875,0.49375,0.247917,0.498437,0.25,0.501562,0.25,0.471875,0.25,0.4625,0.25,0.451562,0.252083,0.490625,0.26875,0.423438,0.275,0.495313,0.302083,0.475,0.308333,0.51875,0.414583,0.390625,0.40625,0.664063,0.53125,0.535937,0.4875,0.759375,0.491667,0.728125,0.341667,0.789063,0.485417,0.776563,0.33125,0.789063,0.46875,0.778125,0.31875,0.776563,0.48125,0.757813,0.320833,0.55625,0.764583,0.471875,0.783333,0.595312,0.541667,0.459375,0.545833,0.651563,0.61875,0.61875,0.627083,0.657812,0.65625,0.61875,0.6625,0.689062,0.577083,0.739062,0.583333,0.672027,0.437705
327,'2024/11/04 18:10:15:424',6,0.492188,0.270833,0.496875,0.247917,0.501562,0.25,0.50625,0.25,0.473437,0.25,0.4625,0.25,0.451562,0.252083,0.498437,0.26875,0.425,0.275,0.496875,0.302083,0.473437,0.308333,0.523438,0.410417,0.390625,0.402083,0.670313,0.522917,0.542188,0.464583,0.767187,0.4875,0.728125,0.34375,0.798437,0.479167,0.776563,0.33125,0.795313,0.46875,0.778125,0.320833,0.78125,0.479167,0.759375,0.322917,0.557813,0.764583,0.467187,0.76875,0.60625,0.516667,0.465625,0.5375,0.703125,0.572917,0.659375,0.56875,0.715625,0.61875,0.664063,0.610417,0.75,0.508333,0.778125,0.485417,0.672027,0.437705
