@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
196,'2024/11/10 10:55:30:232',9,0.635938,0.347917,0.642187,0.3375,0.645312,0.3375,0.65,0.3375,0.632813,0.339583,0.629687,0.339583,0.628125,0.341667,0.654688,0.34375,0.626562,0.347917,0.64375,0.360417,0.63125,0.360417,0.679688,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.502083,0.725,0.547917,0.567187,0.554167,0.734375,0.56875,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.68125,0.607813,0.695833,0.65,0.795833,0.6125,0.7125,0.659375,0.814583,0.575,0.745833,0.617188,0.822917,0.422401,0.923721,0.640257,0.373454
197,'2024/11/10 10:55:30:272',9,0.635938,0.35,0.642187,0.339583,0.645312,0.339583,0.65,0.3375,0.632813,0.339583,0.629687,0.339583,0.628125,0.341667,0.654688,0.34375,0.626562,0.347917,0.64375,0.3625,0.63125,0.3625,0.679688,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.502083,0.725,0.547917,0.567187,0.554167,0.734375,0.56875,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
198,'2024/11/10 10:55:30:317',9,0.6375,0.35,0.642187,0.339583,0.646875,0.339583,0.65,0.3375,0.632813,0.339583,0.629687,0.339583,0.628125,0.341667,0.654688,0.34375,0.626562,0.347917,0.64375,0.3625,0.63125,0.3625,0.679688,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.502083,0.725,0.547917,0.567187,0.554167,0.734375,0.56875,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
199,'2024/11/10 10:55:30:356',9,0.6375,0.35,0.642187,0.339583,0.646875,0.339583,0.65,0.3375,0.632813,0.339583,0.629687,0.339583,0.628125,0.341667,0.654688,0.34375,0.626562,0.347917,0.64375,0.3625,0.63125,0.3625,0.679688,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.504167,0.725,0.547917,0.567187,0.554167,0.734375,0.570833,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
200,'2024/11/10 10:55:30:397',9,0.6375,0.35,0.642187,0.339583,0.646875,0.339583,0.65,0.339583,0.632813,0.339583,0.629687,0.339583,0.628125,0.341667,0.654688,0.34375,0.626562,0.347917,0.645312,0.3625,0.63125,0.3625,0.679688,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.504167,0.725,0.547917,0.567187,0.554167,0.735937,0.570833,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
201,'2024/11/10 10:55:30:437',9,0.6375,0.35,0.642187,0.339583,0.646875,0.339583,0.65,0.339583,0.632813,0.339583,0.629687,0.339583,0.628125,0.341667,0.654688,0.34375,0.626562,0.347917,0.645312,0.3625,0.632813,0.3625,0.679688,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.504167,0.725,0.547917,0.567187,0.554167,0.735937,0.570833,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.61875,0.558333,0.607813,0.564583,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
202,'2024/11/10 10:55:30:477',9,0.6375,0.35,0.642187,0.339583,0.646875,0.339583,0.65,0.339583,0.632813,0.339583,0.629687,0.339583,0.628125,0.341667,0.654688,0.34375,0.626562,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.504167,0.725,0.547917,0.567187,0.554167,0.735937,0.570833,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.620313,0.558333,0.607813,0.564583,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
203,'2024/11/10 10:55:30:517',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.65,0.339583,0.634375,0.339583,0.63125,0.339583,0.628125,0.341667,0.65625,0.34375,0.626562,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.604688,0.422917,0.701563,0.48125,0.595312,0.504167,0.725,0.547917,0.567187,0.554167,0.735937,0.570833,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.620313,0.558333,0.607813,0.5625,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.745833,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
204,'2024/11/10 10:55:30:563',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.65,0.339583,0.634375,0.339583,0.63125,0.339583,0.628125,0.341667,0.65625,0.34375,0.626562,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.604688,0.422917,0.701563,0.48125,0.596875,0.504167,0.725,0.547917,0.567187,0.554167,0.735937,0.570833,0.554688,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.6625,0.545833,0.620313,0.558333,0.607813,0.5625,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.74375,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
205,'2024/11/10 10:55:30:602',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.65,0.339583,0.634375,0.339583,0.63125,0.339583,0.628125,0.341667,0.65625,0.34375,0.626562,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.604688,0.422917,0.701563,0.48125,0.596875,0.504167,0.725,0.547917,0.567187,0.554167,0.735937,0.570833,0.554688,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.664063,0.545833,0.620313,0.558333,0.607813,0.5625,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.74375,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
206,'2024/11/10 10:55:30:643',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.65,0.339583,0.634375,0.339583,0.63125,0.339583,0.628125,0.341667,0.65625,0.34375,0.626562,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.604688,0.422917,0.701563,0.48125,0.596875,0.504167,0.725,0.55,0.567187,0.554167,0.735937,0.570833,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.664063,0.545833,0.620313,0.558333,0.607813,0.5625,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.74375,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
207,'2024/11/10 10:55:30:684',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.65,0.339583,0.634375,0.339583,0.63125,0.341667,0.628125,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.604688,0.422917,0.701563,0.48125,0.596875,0.504167,0.725,0.55,0.567187,0.554167,0.735937,0.570833,0.553125,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.664063,0.545833,0.620313,0.558333,0.607813,0.5625,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.74375,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
208,'2024/11/10 10:55:30:723',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.65,0.339583,0.634375,0.339583,0.63125,0.341667,0.628125,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.604688,0.422917,0.701563,0.479167,0.596875,0.50625,0.725,0.547917,0.567187,0.554167,0.735937,0.570833,0.554688,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.664063,0.545833,0.620313,0.558333,0.607813,0.5625,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.74375,0.617188,0.825,0.422401,0.923721,0.640257,0.373454
209,'2024/11/10 10:55:30:770',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.65,0.339583,0.634375,0.339583,0.63125,0.341667,0.628125,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.604688,0.422917,0.701563,0.479167,0.596875,0.50625,0.726563,0.547917,0.567187,0.554167,0.735937,0.570833,0.554688,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.664063,0.545833,0.620313,0.558333,0.607813,0.5625,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.74375,0.61875,0.825,0.422401,0.923721,0.640257,0.373454
210,'2024/11/10 10:55:30:808',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.65,0.339583,0.634375,0.339583,0.63125,0.341667,0.628125,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.60625,0.422917,0.701563,0.479167,0.596875,0.504167,0.726563,0.547917,0.567187,0.554167,0.735937,0.570833,0.554688,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.664063,0.545833,0.620313,0.558333,0.607813,0.5625,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.74375,0.61875,0.825,0.422401,0.923721,0.640257,0.373454
211,'2024/11/10 10:55:30:846',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.65,0.339583,0.634375,0.339583,0.63125,0.341667,0.628125,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.60625,0.422917,0.701563,0.479167,0.596875,0.50625,0.726563,0.547917,0.567187,0.554167,0.735937,0.570833,0.554688,0.570833,0.732813,0.570833,0.553125,0.56875,0.728125,0.564583,0.557813,0.564583,0.664063,0.545833,0.620313,0.558333,0.607813,0.5625,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.74375,0.61875,0.825,0.422401,0.923721,0.640257,0.373454
212,'2024/11/10 10:55:30:887',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.651563,0.339583,0.634375,0.339583,0.63125,0.341667,0.628125,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.60625,0.422917,0.701563,0.479167,0.596875,0.50625,0.726563,0.547917,0.567187,0.554167,0.735937,0.570833,0.554688,0.570833,0.732813,0.570833,0.554688,0.56875,0.728125,0.564583,0.557813,0.564583,0.664063,0.545833,0.620313,0.558333,0.607813,0.560417,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.74375,0.61875,0.825,0.422401,0.923721,0.640257,0.373454
213,'2024/11/10 10:55:30:927',9,0.6375,0.35,0.64375,0.339583,0.646875,0.339583,0.651563,0.339583,0.634375,0.339583,0.63125,0.341667,0.628125,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.60625,0.422917,0.701563,0.479167,0.596875,0.50625,0.726563,0.547917,0.567187,0.554167,0.735937,0.570833,0.554688,0.570833,0.732813,0.570833,0.554688,0.56875,0.728125,0.564583,0.559375,0.564583,0.664063,0.545833,0.620313,0.558333,0.609375,0.560417,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.741667,0.61875,0.825,0.422401,0.923721,0.640257,0.373454
214,'2024/11/10 10:55:30:969',9,0.639063,0.35,0.64375,0.339583,0.648438,0.339583,0.651563,0.339583,0.634375,0.339583,0.63125,0.341667,0.628125,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.60625,0.422917,0.701563,0.479167,0.596875,0.50625,0.726563,0.547917,0.56875,0.554167,0.735937,0.56875,0.554688,0.570833,0.732813,0.570833,0.554688,0.56875,0.728125,0.564583,0.559375,0.564583,0.664063,0.545833,0.620313,0.558333,0.609375,0.560417,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.710417,0.659375,0.814583,0.575,0.741667,0.61875,0.825,0.422401,0.923721,0.640257,0.373454
215,'2024/11/10 10:55:31:010',9,0.639063,0.35,0.64375,0.339583,0.648438,0.339583,0.651563,0.339583,0.634375,0.339583,0.63125,0.341667,0.628125,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.60625,0.422917,0.701563,0.479167,0.596875,0.50625,0.726563,0.547917,0.56875,0.554167,0.735937,0.570833,0.554688,0.570833,0.732813,0.570833,0.554688,0.56875,0.729688,0.564583,0.559375,0.564583,0.664063,0.545833,0.620313,0.558333,0.609375,0.560417,0.634375,0.68125,0.60625,0.695833,0.65,0.795833,0.6125,0.708333,0.659375,0.814583,0.575,0.741667,0.61875,0.825,0.422401,0.923721,0.640257,0.373454
216,'2024/11/10 10:55:31:049',9,0.639063,0.35,0.64375,0.339583,0.648438,0.339583,0.651563,0.339583,0.634375,0.339583,0.63125,0.341667,0.629687,0.341667,0.65625,0.34375,0.628125,0.347917,0.645312,0.3625,0.632813,0.3625,0.68125,0.410417,0.60625,0.422917,0.701563,0.479167,0.596875,0.50625,0.726563,0.547917,0.56875,0.554167,0.735937,0.56875,0.554688,0.570833,0.732813,0.570833,0.554688,0.56875,0.729688,0.564583,0.559375,0.564583,0.664063,0.545833,0.620313,0.558333,0.609375,0.560417,0.634375,0.68125,0.60625,0.69375,0.65,0.795833,0.6125,0.708333,0.659375,0.814583,0.575,0.741667,0.61875,0.825,0.422401,0.923721,0.640257,0.373454
217,'2024/11/10 10:55:33:831',10,0.551562,0.372917,0.55625,0.3625,0.559375,0.3625,0.560938,0.360417,0.55,0.364583,0.548437,0.366667,0.546875,0.366667,0.570313,0.366667,0.55,0.36875,0.55625,0.38125,0.55,0.383333,0.584375,0.416667,0.545313,0.420833,0.6,0.48125,0.546875,0.491667,0.615625,0.541667,0.553125,0.547917,0.621875,0.558333,0.554688,0.564583,0.617188,0.560417,0.553125,0.5625,0.615625,0.554167,0.554688,0.55625,0.56875,0.545833,0.548437,0.545833,0.490625,0.554167,0.546875,0.65,0.49375,0.645833,0.5625,0.754167,0.503125,0.660417,0.579687,0.76875,0.473437,0.664583,0.55,0.772917,0.422401,0.923721,0.640257,0.373454
218,'2024/11/10 10:55:33:873',10,0.55,0.372917,0.55625,0.3625,0.557813,0.3625,0.560938,0.360417,0.55,0.364583,0.548437,0.366667,0.546875,0.366667,0.570313,0.366667,0.55,0.36875,0.55625,0.38125,0.55,0.383333,0.584375,0.416667,0.545313,0.420833,0.6,0.48125,0.546875,0.491667,0.615625,0.541667,0.554688,0.545833,0.621875,0.558333,0.55625,0.5625,0.617188,0.560417,0.55625,0.560417,0.615625,0.554167,0.55625,0.554167,0.56875,0.545833,0.548437,0.545833,0.490625,0.554167,0.546875,0.65,0.492188,0.64375,0.5625,0.754167,0.501562,0.660417,0.579687,0.76875,0.471875,0.664583,0.548437,0.772917,0.422401,0.923721,0.640257,0.373454
219,'2024/11/10 10:55:33:931',10,0.55,0.372917,0.55625,0.3625,0.557813,0.3625,0.560938,0.3625,0.55,0.364583,0.548437,0.366667,0.546875,0.366667,0.56875,0.366667,0.55,0.36875,0.55625,0.38125,0.55,0.383333,0.584375,0.416667,0.545313,0.420833,0.6,0.48125,0.546875,0.495833,0.617188,0.541667,0.554688,0.545833,0.621875,0.558333,0.55625,0.5625,0.61875,0.560417,0.55625,0.560417,0.615625,0.554167,0.55625,0.554167,0.56875,0.545833,0.548437,0.545833,0.490625,0.554167,0.546875,0.65,0.492188,0.64375,0.5625,0.754167,0.501562,0.660417,0.579687,0.76875,0.470313,0.664583,0.548437,0.772917,0.422401,0.923721,0.640257,0.373454
220,'2024/11/10 10:55:33:978',10,0.55,0.372917,0.55625,0.3625,0.557813,0.3625,0.560938,0.3625,0.55,0.364583,0.548437,0.366667,0.546875,0.366667,0.56875,0.366667,0.55,0.370833,0.55625,0.38125,0.55,0.383333,0.582812,0.416667,0.545313,0.422917,0.6,0.48125,0.548437,0.49375,0.61875,0.541667,0.557813,0.545833,0.623438,0.558333,0.559375,0.5625,0.61875,0.560417,0.559375,0.560417,0.617188,0.554167,0.559375,0.554167,0.56875,0.545833,0.548437,0.547917,0.490625,0.554167,0.546875,0.65,0.492188,0.64375,0.5625,0.754167,0.5,0.660417,0.576563,0.770833,0.470313,0.664583,0.546875,0.772917,0.422401,0.923721,0.640257,0.373454
221,'2024/11/10 10:55:34:017',10,0.55,0.372917,0.55625,0.3625,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.366667,0.56875,0.366667,0.55,0.370833,0.55625,0.38125,0.55,0.383333,0.584375,0.416667,0.545313,0.422917,0.601563,0.48125,0.548437,0.497917,0.620313,0.541667,0.55625,0.545833,0.625,0.558333,0.559375,0.5625,0.620313,0.560417,0.557813,0.560417,0.61875,0.554167,0.557813,0.554167,0.56875,0.545833,0.548437,0.547917,0.490625,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.75625,0.5,0.658333,0.576563,0.770833,0.46875,0.6625,0.546875,0.779167,0.422401,0.923721,0.640257,0.373454
222,'2024/11/10 10:55:34:058',10,0.55,0.375,0.55625,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.545313,0.422917,0.601563,0.48125,0.548437,0.497917,0.620313,0.541667,0.55625,0.545833,0.625,0.558333,0.559375,0.5625,0.621875,0.560417,0.557813,0.560417,0.61875,0.554167,0.557813,0.554167,0.56875,0.545833,0.548437,0.547917,0.490625,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.75625,0.5,0.658333,0.576563,0.770833,0.46875,0.6625,0.546875,0.78125,0.422401,0.923721,0.640257,0.373454
223,'2024/11/10 10:55:34:097',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.545313,0.422917,0.603125,0.48125,0.548437,0.495833,0.620313,0.541667,0.55625,0.547917,0.625,0.560417,0.557813,0.5625,0.621875,0.560417,0.557813,0.560417,0.620313,0.554167,0.557813,0.554167,0.56875,0.545833,0.548437,0.547917,0.490625,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.75625,0.5,0.660417,0.576563,0.770833,0.46875,0.6625,0.546875,0.78125,0.422401,0.923721,0.640257,0.373454
224,'2024/11/10 10:55:34:138',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.545313,0.422917,0.603125,0.48125,0.55,0.495833,0.620313,0.541667,0.55625,0.545833,0.625,0.558333,0.559375,0.5625,0.621875,0.560417,0.557813,0.560417,0.620313,0.554167,0.557813,0.554167,0.56875,0.545833,0.548437,0.547917,0.490625,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.75625,0.5,0.660417,0.576563,0.770833,0.46875,0.6625,0.546875,0.78125,0.422401,0.923721,0.640257,0.373454
225,'2024/11/10 10:55:34:190',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.545313,0.425,0.603125,0.48125,0.55,0.495833,0.620313,0.541667,0.55625,0.545833,0.625,0.558333,0.559375,0.5625,0.621875,0.560417,0.557813,0.560417,0.620313,0.554167,0.557813,0.554167,0.56875,0.545833,0.548437,0.547917,0.490625,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.758333,0.5,0.660417,0.576563,0.770833,0.46875,0.6625,0.546875,0.783333,0.422401,0.923721,0.640257,0.373454
226,'2024/11/10 10:55:34:229',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.545313,0.425,0.603125,0.48125,0.55,0.495833,0.620313,0.541667,0.55625,0.545833,0.626562,0.558333,0.559375,0.5625,0.621875,0.560417,0.557813,0.560417,0.620313,0.554167,0.557813,0.554167,0.56875,0.545833,0.548437,0.547917,0.490625,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.758333,0.5,0.660417,0.576563,0.770833,0.46875,0.6625,0.546875,0.783333,0.422401,0.923721,0.640257,0.373454
227,'2024/11/10 10:55:34:271',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.545313,0.425,0.603125,0.48125,0.55,0.495833,0.620313,0.541667,0.55625,0.547917,0.625,0.558333,0.559375,0.5625,0.621875,0.560417,0.557813,0.560417,0.620313,0.554167,0.557813,0.554167,0.570313,0.545833,0.548437,0.547917,0.492188,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.75625,0.5,0.660417,0.576563,0.770833,0.46875,0.6625,0.546875,0.783333,0.422401,0.923721,0.640257,0.373454
228,'2024/11/10 10:55:34:331',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.603125,0.48125,0.55,0.495833,0.620313,0.541667,0.55625,0.545833,0.625,0.558333,0.559375,0.5625,0.621875,0.560417,0.557813,0.560417,0.620313,0.554167,0.557813,0.554167,0.570313,0.545833,0.548437,0.547917,0.492188,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.75625,0.5,0.660417,0.576563,0.770833,0.46875,0.6625,0.546875,0.783333,0.422401,0.923721,0.640257,0.373454
229,'2024/11/10 10:55:34:373',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.603125,0.48125,0.55,0.495833,0.620313,0.541667,0.55625,0.545833,0.625,0.558333,0.559375,0.5625,0.621875,0.560417,0.557813,0.560417,0.620313,0.554167,0.557813,0.554167,0.570313,0.545833,0.548437,0.547917,0.492188,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.758333,0.5,0.660417,0.576563,0.770833,0.46875,0.6625,0.546875,0.783333,0.422401,0.923721,0.640257,0.373454
230,'2024/11/10 10:55:34:424',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.603125,0.48125,0.548437,0.495833,0.620313,0.539583,0.55625,0.545833,0.625,0.558333,0.559375,0.5625,0.621875,0.558333,0.557813,0.560417,0.620313,0.554167,0.559375,0.554167,0.570313,0.545833,0.548437,0.547917,0.492188,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.75625,0.5,0.660417,0.576563,0.770833,0.46875,0.6625,0.546875,0.783333,0.422401,0.923721,0.640257,0.373454
