@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
283,'2024/11/09 12:36:10:385',9,0.596875,0.458333,0.6,0.447917,0.603125,0.447917,0.604688,0.447917,0.59375,0.45,0.592188,0.45,0.590625,0.452083,0.609375,0.452083,0.590625,0.45625,0.603125,0.466667,0.595312,0.46875,0.628125,0.49375,0.582812,0.50625,0.610937,0.560417,0.546875,0.552083,0.571875,0.595833,0.507813,0.585417,0.564062,0.610417,0.495313,0.59375,0.557813,0.60625,0.49375,0.59375,0.560938,0.6,0.498437,0.591667,0.654688,0.6,0.617188,0.610417,0.70625,0.679167,0.589063,0.66875,0.757813,0.75625,0.614062,0.75,0.760938,0.772917,0.621875,0.75625,0.782812,0.7875,0.614062,0.789583,0.879912,0.41688,0.131693,0.56643,0.974271
284,'2024/11/09 12:36:10:447',9,0.595312,0.460417,0.598437,0.452083,0.601563,0.45,0.603125,0.45,0.592188,0.454167,0.590625,0.454167,0.5875,0.454167,0.607813,0.454167,0.5875,0.458333,0.601563,0.46875,0.59375,0.470833,0.628125,0.495833,0.58125,0.50625,0.607813,0.564583,0.546875,0.55625,0.570313,0.6,0.507813,0.5875,0.560938,0.614583,0.495313,0.597917,0.55625,0.6125,0.49375,0.597917,0.559375,0.60625,0.498437,0.595833,0.654688,0.6,0.615625,0.610417,0.70625,0.679167,0.5875,0.670833,0.759375,0.75625,0.614062,0.752083,0.760938,0.772917,0.621875,0.758333,0.782812,0.785417,0.6125,0.791667,0.879912,0.41688,0.131693,0.56643,0.974271
285,'2024/11/09 12:36:10:489',9,0.595312,0.460417,0.598437,0.452083,0.601563,0.452083,0.603125,0.452083,0.592188,0.454167,0.590625,0.45625,0.5875,0.45625,0.607813,0.454167,0.5875,0.460417,0.601563,0.470833,0.59375,0.472917,0.626562,0.497917,0.58125,0.508333,0.60625,0.564583,0.546875,0.55625,0.56875,0.602083,0.507813,0.589583,0.560938,0.616667,0.495313,0.597917,0.55625,0.6125,0.49375,0.597917,0.557813,0.60625,0.498437,0.595833,0.654688,0.6,0.615625,0.610417,0.70625,0.679167,0.5875,0.670833,0.759375,0.75625,0.614062,0.752083,0.7625,0.770833,0.621875,0.758333,0.784375,0.7875,0.6125,0.791667,0.879912,0.41688,0.131693,0.56643,0.974271
286,'2024/11/09 12:36:10:529',9,0.595312,0.4625,0.598437,0.452083,0.6,0.452083,0.601563,0.452083,0.590625,0.454167,0.589063,0.45625,0.585938,0.45625,0.60625,0.454167,0.585938,0.460417,0.601563,0.470833,0.59375,0.472917,0.626562,0.497917,0.58125,0.508333,0.60625,0.566667,0.546875,0.55625,0.56875,0.604167,0.507813,0.589583,0.560938,0.61875,0.495313,0.597917,0.554688,0.614583,0.49375,0.597917,0.557813,0.608333,0.498437,0.595833,0.654688,0.6,0.615625,0.610417,0.70625,0.679167,0.5875,0.672917,0.760938,0.75625,0.614062,0.754167,0.7625,0.770833,0.621875,0.760417,0.785937,0.789583,0.6125,0.79375,0.879912,0.41688,0.131693,0.56643,0.974271
287,'2024/11/09 12:36:10:571',9,0.59375,0.4625,0.596875,0.454167,0.6,0.452083,0.601563,0.452083,0.590625,0.45625,0.5875,0.45625,0.585938,0.458333,0.60625,0.45625,0.585938,0.4625,0.6,0.470833,0.592188,0.472917,0.626562,0.5,0.58125,0.508333,0.604688,0.566667,0.546875,0.558333,0.567187,0.60625,0.507813,0.589583,0.559375,0.61875,0.495313,0.6,0.554688,0.614583,0.49375,0.6,0.55625,0.610417,0.5,0.597917,0.654688,0.6,0.615625,0.610417,0.70625,0.679167,0.585938,0.672917,0.7625,0.75625,0.614062,0.754167,0.764063,0.770833,0.623438,0.760417,0.7875,0.789583,0.6125,0.79375,0.879912,0.41688,0.131693,0.56643,0.974271
288,'2024/11/09 12:36:10:619',9,0.59375,0.464583,0.596875,0.454167,0.598437,0.454167,0.601563,0.454167,0.589063,0.45625,0.5875,0.458333,0.584375,0.458333,0.604688,0.45625,0.584375,0.4625,0.6,0.472917,0.590625,0.475,0.625,0.502083,0.58125,0.508333,0.603125,0.56875,0.546875,0.558333,0.565625,0.60625,0.509375,0.589583,0.557813,0.620833,0.496875,0.6,0.553125,0.61875,0.495313,0.6,0.554688,0.610417,0.501562,0.597917,0.653125,0.6,0.615625,0.610417,0.70625,0.679167,0.585938,0.672917,0.7625,0.75625,0.614062,0.754167,0.765625,0.770833,0.623438,0.758333,0.7875,0.789583,0.6125,0.79375,0.879912,0.41688,0.131693,0.56643,0.974271
289,'2024/11/09 12:36:10:659',9,0.592188,0.464583,0.595312,0.454167,0.598437,0.454167,0.6,0.454167,0.589063,0.458333,0.585938,0.458333,0.584375,0.460417,0.604688,0.45625,0.584375,0.4625,0.598437,0.472917,0.590625,0.475,0.623438,0.502083,0.579687,0.508333,0.6,0.570833,0.545313,0.558333,0.565625,0.608333,0.509375,0.591667,0.557813,0.622917,0.496875,0.602083,0.551562,0.61875,0.495313,0.602083,0.554688,0.6125,0.501562,0.6,0.653125,0.6,0.614062,0.610417,0.70625,0.679167,0.585938,0.672917,0.7625,0.75625,0.615625,0.754167,0.765625,0.770833,0.623438,0.758333,0.7875,0.789583,0.6125,0.79375,0.879912,0.41688,0.131693,0.56643,0.974271
290,'2024/11/09 12:36:10:703',9,0.590625,0.464583,0.59375,0.45625,0.596875,0.454167,0.598437,0.454167,0.5875,0.458333,0.584375,0.460417,0.582812,0.460417,0.604688,0.458333,0.584375,0.464583,0.598437,0.472917,0.589063,0.475,0.623438,0.502083,0.579687,0.508333,0.6,0.570833,0.545313,0.560417,0.565625,0.608333,0.509375,0.591667,0.557813,0.622917,0.496875,0.604167,0.551562,0.61875,0.495313,0.604167,0.554688,0.6125,0.501562,0.6,0.653125,0.6,0.614062,0.610417,0.70625,0.679167,0.585938,0.672917,0.764063,0.75625,0.615625,0.754167,0.767187,0.770833,0.623438,0.758333,0.7875,0.789583,0.6125,0.79375,0.879912,0.41688,0.131693,0.56643,0.974271
291,'2024/11/09 12:36:10:747',9,0.585938,0.466667,0.590625,0.458333,0.59375,0.458333,0.595312,0.45625,0.582812,0.460417,0.58125,0.4625,0.579687,0.4625,0.601563,0.460417,0.582812,0.466667,0.59375,0.477083,0.585938,0.479167,0.621875,0.504167,0.579687,0.510417,0.601563,0.570833,0.546875,0.5625,0.565625,0.610417,0.510938,0.595833,0.55625,0.627083,0.5,0.608333,0.551562,0.622917,0.5,0.610417,0.554688,0.616667,0.504687,0.60625,0.653125,0.6,0.614062,0.610417,0.70625,0.679167,0.585938,0.672917,0.764063,0.75625,0.615625,0.754167,0.767187,0.76875,0.623438,0.760417,0.7875,0.789583,0.6125,0.79375,0.879912,0.41688,0.131693,0.56643,0.974271
292,'2024/11/09 12:36:10:789',9,0.584375,0.470833,0.589063,0.460417,0.590625,0.460417,0.59375,0.458333,0.58125,0.4625,0.579687,0.464583,0.578125,0.464583,0.6,0.4625,0.58125,0.46875,0.59375,0.479167,0.584375,0.48125,0.620313,0.504167,0.579687,0.5125,0.601563,0.570833,0.546875,0.564583,0.565625,0.6125,0.5125,0.6,0.557813,0.627083,0.503125,0.6125,0.551562,0.622917,0.501562,0.6125,0.554688,0.616667,0.50625,0.608333,0.653125,0.6,0.614062,0.610417,0.70625,0.679167,0.585938,0.672917,0.765625,0.754167,0.615625,0.75625,0.76875,0.76875,0.623438,0.7625,0.789063,0.7875,0.610937,0.797917,0.879912,0.41688,0.131693,0.56643,0.974271
293,'2024/11/09 12:36:10:851',9,0.582812,0.472917,0.585938,0.4625,0.589063,0.4625,0.590625,0.460417,0.579687,0.464583,0.578125,0.466667,0.576563,0.46875,0.596875,0.4625,0.579687,0.470833,0.590625,0.48125,0.582812,0.483333,0.620313,0.504167,0.579687,0.5125,0.601563,0.570833,0.55,0.566667,0.567187,0.614583,0.515625,0.602083,0.557813,0.629167,0.504687,0.614583,0.553125,0.627083,0.503125,0.614583,0.554688,0.620833,0.507813,0.610417,0.653125,0.6,0.614062,0.610417,0.70625,0.677083,0.585938,0.672917,0.7625,0.75625,0.614062,0.75625,0.765625,0.76875,0.623438,0.764583,0.784375,0.7875,0.609375,0.8,0.879912,0.41688,0.131693,0.56643,0.974271
294,'2024/11/09 12:36:10:890',9,0.58125,0.472917,0.584375,0.4625,0.5875,0.4625,0.590625,0.4625,0.578125,0.466667,0.576563,0.466667,0.575,0.46875,0.596875,0.464583,0.578125,0.470833,0.590625,0.48125,0.582812,0.483333,0.61875,0.504167,0.579687,0.514583,0.601563,0.572917,0.55,0.566667,0.567187,0.614583,0.515625,0.602083,0.557813,0.63125,0.504687,0.614583,0.553125,0.627083,0.504687,0.614583,0.554688,0.620833,0.507813,0.6125,0.653125,0.6,0.614062,0.610417,0.70625,0.677083,0.585938,0.672917,0.7625,0.764583,0.614062,0.75625,0.765625,0.76875,0.623438,0.764583,0.784375,0.7875,0.609375,0.8,0.879912,0.41688,0.131693,0.56643,0.974271
295,'2024/11/09 12:36:10:934',9,0.58125,0.475,0.584375,0.464583,0.585938,0.4625,0.589063,0.4625,0.578125,0.466667,0.576563,0.46875,0.575,0.470833,0.595312,0.464583,0.578125,0.472917,0.589063,0.48125,0.58125,0.483333,0.61875,0.504167,0.579687,0.514583,0.601563,0.572917,0.55,0.56875,0.567187,0.61875,0.515625,0.604167,0.559375,0.635417,0.504687,0.616667,0.553125,0.63125,0.503125,0.616667,0.55625,0.625,0.507813,0.614583,0.653125,0.6,0.615625,0.610417,0.707812,0.677083,0.585938,0.670833,0.764063,0.7625,0.614062,0.75625,0.767187,0.76875,0.621875,0.764583,0.784375,0.7875,0.607813,0.802083,0.879912,0.41688,0.131693,0.56643,0.974271
296,'2024/11/09 12:36:10:974',9,0.579687,0.477083,0.582812,0.466667,0.584375,0.464583,0.5875,0.464583,0.576563,0.46875,0.575,0.470833,0.573438,0.470833,0.59375,0.466667,0.576563,0.475,0.5875,0.483333,0.58125,0.485417,0.61875,0.50625,0.579687,0.514583,0.601563,0.572917,0.55,0.570833,0.567187,0.620833,0.515625,0.60625,0.559375,0.639583,0.504687,0.61875,0.553125,0.6375,0.503125,0.61875,0.55625,0.629167,0.507813,0.616667,0.653125,0.6,0.615625,0.610417,0.707812,0.677083,0.585938,0.670833,0.764063,0.758333,0.614062,0.75625,0.767187,0.76875,0.621875,0.764583,0.782812,0.7875,0.607813,0.802083,0.879912,0.41688,0.131693,0.56643,0.974271
297,'2024/11/09 12:36:11:018',9,0.579687,0.477083,0.58125,0.46875,0.584375,0.466667,0.5875,0.466667,0.576563,0.470833,0.575,0.472917,0.573438,0.472917,0.59375,0.466667,0.575,0.477083,0.5875,0.485417,0.579687,0.4875,0.617188,0.508333,0.579687,0.514583,0.601563,0.575,0.551562,0.570833,0.56875,0.622917,0.517187,0.608333,0.560938,0.641667,0.50625,0.620833,0.554688,0.6375,0.504687,0.620833,0.557813,0.63125,0.509375,0.616667,0.653125,0.6,0.615625,0.610417,0.707812,0.675,0.585938,0.670833,0.760938,0.75625,0.614062,0.754167,0.764063,0.766667,0.621875,0.764583,0.78125,0.785417,0.607813,0.8,0.879912,0.41688,0.131693,0.56643,0.974271
298,'2024/11/09 12:36:11:057',9,0.579687,0.479167,0.582812,0.470833,0.584375,0.46875,0.5875,0.46875,0.576563,0.472917,0.575,0.475,0.573438,0.475,0.59375,0.470833,0.575,0.479167,0.5875,0.4875,0.579687,0.489583,0.617188,0.510417,0.578125,0.516667,0.601563,0.577083,0.551562,0.572917,0.56875,0.627083,0.517187,0.610417,0.560938,0.645833,0.50625,0.620833,0.554688,0.641667,0.504687,0.620833,0.557813,0.635417,0.509375,0.61875,0.653125,0.6,0.615625,0.610417,0.707812,0.672917,0.585938,0.66875,0.760938,0.754167,0.614062,0.754167,0.764063,0.766667,0.621875,0.764583,0.78125,0.783333,0.604688,0.79375,0.879912,0.41688,0.131693,0.56643,0.974271
299,'2024/11/09 12:36:11:099',9,0.579687,0.48125,0.58125,0.472917,0.584375,0.470833,0.5875,0.470833,0.575,0.475,0.573438,0.477083,0.571875,0.477083,0.592188,0.470833,0.573438,0.479167,0.5875,0.489583,0.579687,0.491667,0.617188,0.510417,0.578125,0.51875,0.601563,0.579167,0.551562,0.575,0.56875,0.63125,0.517187,0.6125,0.560938,0.65,0.50625,0.622917,0.554688,0.645833,0.504687,0.622917,0.557813,0.639583,0.509375,0.620833,0.654688,0.6,0.615625,0.610417,0.707812,0.672917,0.585938,0.66875,0.759375,0.754167,0.614062,0.754167,0.7625,0.766667,0.623438,0.766667,0.778125,0.783333,0.60625,0.797917,0.879912,0.41688,0.131693,0.56643,0.974271
300,'2024/11/09 12:36:11:140',9,0.578125,0.485417,0.579687,0.475,0.582812,0.472917,0.584375,0.472917,0.573438,0.479167,0.571875,0.479167,0.570313,0.48125,0.590625,0.472917,0.571875,0.483333,0.585938,0.491667,0.578125,0.495833,0.615625,0.5125,0.576563,0.522917,0.601563,0.585417,0.551562,0.579167,0.570313,0.6375,0.51875,0.616667,0.560938,0.65625,0.50625,0.629167,0.55625,0.652083,0.504687,0.629167,0.557813,0.645833,0.509375,0.625,0.654688,0.6,0.617188,0.610417,0.707812,0.672917,0.5875,0.66875,0.757813,0.754167,0.614062,0.754167,0.760938,0.76875,0.623438,0.766667,0.778125,0.783333,0.60625,0.797917,0.879912,0.41688,0.131693,0.56643,0.974271
301,'2024/11/09 12:36:11:179',9,0.575,0.485417,0.578125,0.475,0.58125,0.475,0.582812,0.472917,0.571875,0.479167,0.570313,0.48125,0.56875,0.48125,0.589063,0.475,0.570313,0.483333,0.582812,0.49375,0.576563,0.495833,0.615625,0.514583,0.575,0.522917,0.601563,0.585417,0.551562,0.577083,0.570313,0.6375,0.51875,0.616667,0.5625,0.65625,0.50625,0.629167,0.55625,0.654167,0.50625,0.629167,0.559375,0.645833,0.509375,0.627083,0.654688,0.6,0.617188,0.610417,0.707812,0.675,0.5875,0.666667,0.75625,0.7625,0.614062,0.754167,0.759375,0.779167,0.623438,0.766667,0.776563,0.7875,0.601563,0.791667,0.879912,0.41688,0.131693,0.56643,0.974271
302,'2024/11/09 12:36:11:248',9,0.575,0.4875,0.578125,0.477083,0.579687,0.475,0.582812,0.475,0.571875,0.48125,0.570313,0.48125,0.567187,0.483333,0.589063,0.475,0.570313,0.485417,0.582812,0.49375,0.575,0.497917,0.615625,0.514583,0.575,0.525,0.604688,0.5875,0.551562,0.577083,0.573438,0.639583,0.51875,0.61875,0.565625,0.658333,0.507813,0.63125,0.559375,0.654167,0.50625,0.63125,0.5625,0.647917,0.510938,0.627083,0.65625,0.6,0.61875,0.610417,0.709375,0.675,0.5875,0.666667,0.757813,0.7625,0.614062,0.754167,0.760938,0.777083,0.625,0.766667,0.776563,0.7875,0.601563,0.791667,0.879912,0.41688,0.131693,0.56643,0.974271
303,'2024/11/09 12:36:11:290',9,0.575,0.4875,0.576563,0.477083,0.579687,0.477083,0.58125,0.475,0.570313,0.48125,0.56875,0.48125,0.567187,0.483333,0.5875,0.475,0.570313,0.485417,0.582812,0.49375,0.575,0.497917,0.615625,0.514583,0.575,0.525,0.60625,0.585417,0.551562,0.577083,0.575,0.639583,0.51875,0.61875,0.567187,0.658333,0.507813,0.63125,0.5625,0.654167,0.50625,0.63125,0.565625,0.645833,0.510938,0.627083,0.657812,0.6,0.620313,0.610417,0.709375,0.677083,0.589063,0.666667,0.764063,0.76875,0.614062,0.754167,0.767187,0.777083,0.625,0.766667,0.78125,0.783333,0.6,0.7875,0.879912,0.41688,0.131693,0.56643,0.974271
304,'2024/11/09 12:36:11:329',9,0.575,0.4875,0.576563,0.477083,0.579687,0.477083,0.58125,0.475,0.570313,0.48125,0.56875,0.483333,0.567187,0.483333,0.5875,0.477083,0.570313,0.485417,0.582812,0.49375,0.575,0.497917,0.615625,0.514583,0.573438,0.525,0.60625,0.5875,0.551562,0.577083,0.576563,0.639583,0.51875,0.61875,0.56875,0.658333,0.507813,0.63125,0.5625,0.654167,0.50625,0.63125,0.565625,0.647917,0.510938,0.627083,0.657812,0.597917,0.620313,0.610417,0.709375,0.677083,0.590625,0.666667,0.764063,0.76875,0.614062,0.754167,0.767187,0.775,0.625,0.76875,0.78125,0.783333,0.596875,0.789583,0.879912,0.41688,0.131693,0.56643,0.974271
305,'2024/11/09 12:36:11:370',9,0.575,0.4875,0.576563,0.477083,0.579687,0.477083,0.582812,0.475,0.570313,0.48125,0.56875,0.483333,0.567187,0.483333,0.5875,0.477083,0.56875,0.485417,0.582812,0.49375,0.575,0.497917,0.615625,0.514583,0.573438,0.527083,0.60625,0.5875,0.551562,0.579167,0.576563,0.639583,0.51875,0.61875,0.570313,0.660417,0.507813,0.63125,0.564062,0.65625,0.50625,0.63125,0.565625,0.647917,0.510938,0.629167,0.659375,0.597917,0.620313,0.610417,0.709375,0.677083,0.590625,0.666667,0.7625,0.76875,0.614062,0.75625,0.767187,0.775,0.625,0.76875,0.779688,0.783333,0.598437,0.789583,0.879912,0.41688,0.131693,0.56643,0.974271
306,'2024/11/09 12:36:11:417',9,0.575,0.4875,0.578125,0.477083,0.579687,0.475,0.582812,0.475,0.570313,0.48125,0.56875,0.48125,0.567187,0.483333,0.5875,0.477083,0.56875,0.485417,0.582812,0.49375,0.575,0.497917,0.615625,0.514583,0.573438,0.527083,0.607813,0.5875,0.551562,0.579167,0.578125,0.641667,0.51875,0.61875,0.570313,0.660417,0.507813,0.633333,0.564062,0.65625,0.50625,0.63125,0.567187,0.647917,0.510938,0.629167,0.659375,0.597917,0.620313,0.610417,0.710938,0.679167,0.590625,0.666667,0.764063,0.76875,0.614062,0.75625,0.76875,0.772917,0.625,0.76875,0.779688,0.783333,0.598437,0.79375,0.879912,0.41688,0.131693,0.56643,0.974271
307,'2024/11/09 12:36:11:459',9,0.575,0.4875,0.578125,0.477083,0.579687,0.475,0.582812,0.475,0.570313,0.48125,0.56875,0.48125,0.567187,0.483333,0.5875,0.475,0.56875,0.485417,0.582812,0.49375,0.575,0.497917,0.615625,0.514583,0.573438,0.527083,0.609375,0.5875,0.551562,0.579167,0.578125,0.641667,0.51875,0.61875,0.570313,0.660417,0.507813,0.63125,0.564062,0.65625,0.50625,0.63125,0.565625,0.65,0.510938,0.627083,0.659375,0.597917,0.620313,0.610417,0.710938,0.679167,0.590625,0.666667,0.764063,0.76875,0.614062,0.75625,0.770312,0.772917,0.625,0.76875,0.785937,0.783333,0.598437,0.795833,0.879912,0.41688,0.131693,0.56643,0.974271
308,'2024/11/09 12:36:11:498',9,0.575,0.4875,0.578125,0.477083,0.579687,0.475,0.582812,0.475,0.571875,0.479167,0.56875,0.48125,0.567187,0.48125,0.5875,0.475,0.56875,0.483333,0.582812,0.49375,0.575,0.497917,0.615625,0.514583,0.573438,0.527083,0.609375,0.5875,0.551562,0.579167,0.578125,0.639583,0.51875,0.61875,0.570313,0.660417,0.507813,0.63125,0.564062,0.654167,0.50625,0.63125,0.567187,0.647917,0.510938,0.627083,0.659375,0.597917,0.620313,0.610417,0.710938,0.679167,0.590625,0.666667,0.765625,0.76875,0.614062,0.758333,0.773438,0.772917,0.625,0.76875,0.784375,0.783333,0.604688,0.795833,0.879912,0.41688,0.131693,0.56643,0.974271
309,'2024/11/09 12:36:11:544',9,0.575,0.48125,0.578125,0.470833,0.579687,0.46875,0.582812,0.46875,0.571875,0.472917,0.570313,0.472917,0.56875,0.475,0.5875,0.46875,0.570313,0.475,0.582812,0.4875,0.576563,0.489583,0.617188,0.50625,0.573438,0.51875,0.609375,0.583333,0.551562,0.572917,0.576563,0.635417,0.51875,0.614583,0.56875,0.652083,0.507813,0.625,0.5625,0.65,0.50625,0.622917,0.565625,0.64375,0.510938,0.620833,0.659375,0.595833,0.621875,0.60625,0.710938,0.679167,0.59375,0.660417,0.770312,0.764583,0.614062,0.754167,0.775,0.770833,0.623438,0.766667,0.7875,0.78125,0.6,0.7875,0.879912,0.41688,0.131693,0.56643,0.974271
310,'2024/11/09 12:36:11:585',9,0.575,0.475,0.578125,0.464583,0.579687,0.4625,0.582812,0.460417,0.571875,0.466667,0.570313,0.466667,0.56875,0.466667,0.5875,0.4625,0.571875,0.470833,0.582812,0.483333,0.576563,0.485417,0.617188,0.5,0.575,0.514583,0.609375,0.577083,0.553125,0.566667,0.576563,0.629167,0.51875,0.610417,0.56875,0.645833,0.507813,0.620833,0.5625,0.641667,0.50625,0.61875,0.565625,0.635417,0.510938,0.616667,0.659375,0.59375,0.621875,0.602083,0.710938,0.677083,0.595312,0.660417,0.773438,0.7625,0.6125,0.752083,0.776563,0.76875,0.621875,0.764583,0.790625,0.779167,0.6,0.785417,0.879912,0.41688,0.131693,0.56643,0.974271
311,'2024/11/09 12:36:11:627',9,0.575,0.46875,0.578125,0.458333,0.579687,0.458333,0.582812,0.45625,0.571875,0.460417,0.570313,0.4625,0.570313,0.4625,0.5875,0.458333,0.571875,0.464583,0.584375,0.477083,0.576563,0.479167,0.617188,0.49375,0.575,0.508333,0.609375,0.570833,0.553125,0.5625,0.576563,0.620833,0.51875,0.60625,0.56875,0.6375,0.507813,0.614583,0.564062,0.633333,0.50625,0.614583,0.565625,0.627083,0.510938,0.6125,0.659375,0.591667,0.621875,0.6,0.7125,0.677083,0.596875,0.658333,0.773438,0.760417,0.6125,0.75,0.776563,0.76875,0.620313,0.7625,0.79375,0.777083,0.6,0.785417,0.879912,0.41688,0.131693,0.56643,0.974271
312,'2024/11/09 12:36:32:496',10,0.739062,0.414583,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.429167,0.73125,0.420833,0.75,0.470833,0.704687,0.425,0.8,0.470833,0.728125,0.354167,0.84375,0.454167,0.765625,0.3,0.854688,0.439583,0.773438,0.285417,0.853125,0.435417,0.776563,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.5625,0.654688,0.547917,0.725,0.6625,0.645312,0.65,0.771875,0.7625,0.646875,0.75,0.776563,0.779167,0.65,0.764583,0.792188,0.783333,0.648438,0.785417,0.548108,0.967845,0.59051,0.038101,0.806299
313,'2024/11/09 12:36:32:537',10,0.739062,0.416667,0.746875,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.429167,0.73125,0.420833,0.75,0.470833,0.704687,0.425,0.8,0.470833,0.728125,0.354167,0.84375,0.454167,0.765625,0.3,0.854688,0.439583,0.773438,0.285417,0.853125,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.5625,0.654688,0.55,0.725,0.6625,0.645312,0.65,0.770312,0.7625,0.646875,0.747917,0.776563,0.779167,0.65,0.7625,0.792188,0.783333,0.648438,0.78125,0.548108,0.967845,0.59051,0.038101,0.806299
314,'2024/11/09 12:36:32:580',10,0.739062,0.416667,0.746875,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.429167,0.73125,0.420833,0.75,0.470833,0.704687,0.425,0.8,0.470833,0.728125,0.354167,0.84375,0.454167,0.765625,0.3,0.854688,0.439583,0.773438,0.285417,0.853125,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.5625,0.654688,0.55,0.725,0.664583,0.64375,0.65,0.771875,0.7625,0.646875,0.747917,0.778125,0.779167,0.65,0.760417,0.79375,0.783333,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
315,'2024/11/09 12:36:32:622',10,0.739062,0.416667,0.746875,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.429167,0.73125,0.420833,0.75,0.470833,0.704687,0.425,0.8,0.470833,0.728125,0.354167,0.84375,0.454167,0.765625,0.3,0.854688,0.439583,0.773438,0.285417,0.853125,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.5625,0.654688,0.55,0.725,0.664583,0.64375,0.65,0.770312,0.7625,0.646875,0.747917,0.776563,0.78125,0.65,0.760417,0.79375,0.783333,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
316,'2024/11/09 12:36:32:664',10,0.739062,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.429167,0.73125,0.420833,0.75,0.470833,0.704687,0.425,0.8,0.470833,0.728125,0.354167,0.84375,0.454167,0.765625,0.3,0.854688,0.439583,0.773438,0.285417,0.853125,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.664583,0.64375,0.652083,0.770312,0.764583,0.646875,0.747917,0.776563,0.78125,0.65,0.760417,0.79375,0.783333,0.648438,0.779167,0.548108,0.967845,0.59051,0.038101,0.806299
317,'2024/11/09 12:36:32:705',10,0.7375,0.416667,0.745313,0.410417,0.748438,0.4125,0.75,0.414583,0.739062,0.40625,0.735937,0.404167,0.734375,0.402083,0.753125,0.420833,0.73125,0.40625,0.740625,0.429167,0.73125,0.420833,0.75,0.470833,0.704687,0.425,0.8,0.470833,0.728125,0.354167,0.84375,0.454167,0.765625,0.3,0.854688,0.439583,0.773438,0.285417,0.853125,0.435417,0.778125,0.285417,0.848437,0.439583,0.775,0.289583,0.690625,0.564583,0.654688,0.55,0.725,0.664583,0.64375,0.652083,0.771875,0.764583,0.646875,0.75,0.776563,0.78125,0.65,0.7625,0.79375,0.783333,0.648438,0.783333,0.548108,0.967845,0.59051,0.038101,0.806299
